,sentence_0,sentence_1,score,dataset_name,tokens_0,tokens_1,lemmas_0,lemmas_1,sentence_lemmas_0,sentence_lemmas_1
438,Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday.,Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.,3.4,MSRpar,"['Five-time', 'Tour', 'de', 'France', 'winner', 'and', 'cancer', 'survivor', 'Lance', 'Armstrong', 'had', 'a', 'few', 'words', 'of', 'advice', 'for', 'other', 'cancer', 'survivors', 'in', 'Denver', 'on', 'Friday']","['Five-time', 'Tour', 'de', 'France', 'winner', 'Lance', 'Armstrong', 'is', 'in', 'Denver', 'today', 'for', 'a', 'meeting', 'about', 'surviving', 'cancer']","['five-time', 'tour', 'de', 'france', 'winner', 'and', 'cancer', 'survivor', 'lance', 'armstrong', 'have', 'a', 'few', 'word', 'of', 'advice', 'for', 'other', 'cancer', 'survivor', 'in', 'denver', 'on', 'friday']","['five-time', 'tour', 'de', 'france', 'winner', 'lance', 'armstrong', 'be', 'in', 'denver', 'today', 'for', 'a', 'meeting', 'about', 'survive', 'cancer']",five-time tour de france winner and cancer survivor lance armstrong have a few word of advice for other cancer survivor in denver on friday,five-time tour de france winner lance armstrong be in denver today for a meeting about survive cancer
439,"She survives him as do their four children -- sons Anthony and Kelly, daughters Linda Hope and Nora Somers -- and four grandchildren.",Hope is survived by his wife; sons Anthony and Kelly; daughters Linda and Nora Somers; and four grandchildren.,3.8,MSRpar,"['She', 'survives', 'him', 'as', 'do', 'their', 'four', 'children', 'sons', 'Anthony', 'and', 'Kelly', 'daughters', 'Linda', 'Hope', 'and', 'Nora', 'Somers', 'and', 'four', 'grandchildren']","['Hope', 'is', 'survived', 'by', 'his', 'wife', 'sons', 'Anthony', 'and', 'Kelly', 'daughters', 'Linda', 'and', 'Nora', 'Somers', 'and', 'four', 'grandchildren']","['she', 'survive', 'him', 'as', 'do', 'their', 'four', 'child', 'son', 'anthony', 'and', 'kelly', 'daughter', 'linda', 'hope', 'and', 'nora', 'somers', 'and', 'four', 'grandchild']","['hope', 'be', 'survive', 'by', 'his', 'wife', 'son', 'anthony', 'and', 'kelly', 'daughter', 'linda', 'and', 'nora', 'somers', 'and', 'four', 'grandchild']",she survive him as do their four child son anthony and kelly daughter linda hope and nora somers and four grandchild,hope be survive by his wife son anthony and kelly daughter linda and nora somers and four grandchild
440,Police using pepper spray arrested 12 people Monday night at a march and rally by about 400 activists protesting an annual training seminar of the Law Enforcement Intelligence Unit.,Police used pepper spray and rubber bullets to disperse a downtown march and rally last night by activists protesting an annual police intelligence-training seminar.,3.6,MSRpar,"['Police', 'using', 'pepper', 'spray', 'arrested', '12', 'people', 'Monday', 'night', 'at', 'a', 'march', 'and', 'rally', 'by', 'about', '400', 'activists', 'protesting', 'an', 'annual', 'training', 'seminar', 'of', 'the', 'Law', 'Enforcement', 'Intelligence', 'Unit']","['Police', 'used', 'pepper', 'spray', 'and', 'rubber', 'bullets', 'to', 'disperse', 'a', 'downtown', 'march', 'and', 'rally', 'last', 'night', 'by', 'activists', 'protesting', 'an', 'annual', 'police', 'intelligence-training', 'seminar']","['police', 'use', 'pepper', 'spray', 'arrest', '12', 'people', 'monday', 'night', 'at', 'a', 'march', 'and', 'rally', 'by', 'about', '400', 'activist', 'protest', 'an', 'annual', 'training', 'seminar', 'of', 'the', 'law', 'enforcement', 'intelligence', 'unit']","['police', 'use', 'pepper', 'spray', 'and', 'rubber', 'bullet', 'to', 'disperse', 'a', 'downtown', 'march', 'and', 'rally', 'last', 'night', 'by', 'activist', 'protest', 'an', 'annual', 'police', 'intelligence-training', 'seminar']",police use pepper spray arrest 12 people monday night at a march and rally by about 400 activist protest an annual training seminar of the law enforcement intelligence unit,police use pepper spray and rubber bullet to disperse a downtown march and rally last night by activist protest an annual police intelligence-training seminar
441,"Common side effects include nasal congestion, runny nose, sore throat and cough, the FDA said.","The most common side effects after getting the nasal spray were nasal congestion, runny nose, sore throat and cough.",3.4,MSRpar,"['Common', 'side', 'effects', 'include', 'nasal', 'congestion', 'runny', 'nose', 'sore', 'throat', 'and', 'cough', 'the', 'FDA', 'said']","['The', 'most', 'common', 'side', 'effects', 'after', 'getting', 'the', 'nasal', 'spray', 'were', 'nasal', 'congestion', 'runny', 'nose', 'sore', 'throat', 'and', 'cough']","['common', 'side', 'effect', 'include', 'nasal', 'congestion', 'runny', 'nose', 'sore', 'throat', 'and', 'cough', 'the', 'fda', 'say']","['the', 'most', 'common', 'side', 'effect', 'after', 'get', 'the', 'nasal', 'spray', 'be', 'nasal', 'congestion', 'runny', 'nose', 'sore', 'throat', 'and', 'cough']",common side effect include nasal congestion runny nose sore throat and cough the fda say,the most common side effect after get the nasal spray be nasal congestion runny nose sore throat and cough
442,The department ordered an 18.2 percent reduction for Allstate Texas Lloyds and a 12 percent reduction for State Farm Lloyds.,"The department ordered a 12 percent reduction for State Farm Lloyds, the state's largest insurer, and an 18.2 percent reduction for Allstate Texas Lloyds, the third-largest.",3.6,MSRpar,"['The', 'department', 'ordered', 'an', '18.2', 'percent', 'reduction', 'for', 'Allstate', 'Texas', 'Lloyds', 'and', 'a', '12', 'percent', 'reduction', 'for', 'State', 'Farm', 'Lloyds']","['The', 'department', 'ordered', 'a', '12', 'percent', 'reduction', 'for', 'State', 'Farm', 'Lloyds', 'the', 'state', ""'s"", 'largest', 'insurer', 'and', 'an', '18.2', 'percent', 'reduction', 'for', 'Allstate', 'Texas', 'Lloyds', 'the', 'third-largest']","['the', 'department', 'order', 'an', '18.2', 'percent', 'reduction', 'for', 'allstate', 'texas', 'lloyd', 'and', 'a', '12', 'percent', 'reduction', 'for', 'state', 'farm', 'lloyd']","['the', 'department', 'order', 'a', '12', 'percent', 'reduction', 'for', 'state', 'farm', 'lloyds', 'the', 'state', ""'s"", 'large', 'insurer', 'and', 'an', '18.2', 'percent', 'reduction', 'for', 'allstate', 'texas', 'lloyds', 'the', 'third-largest']",the department order an 18.2 percent reduction for allstate texas lloyd and a 12 percent reduction for state farm lloyd,the department order a 12 percent reduction for state farm lloyds the state 's large insurer and an 18.2 percent reduction for allstate texas lloyds the third-largest
443,Kodak expects earnings of 5 cents to 25 cents a share in the quarter.,Analysts surveyed by Thomson First Call had expected Kodak to earn 68 cents a share for the quarter.,2.4,MSRpar,"['Kodak', 'expects', 'earnings', 'of', '5', 'cents', 'to', '25', 'cents', 'a', 'share', 'in', 'the', 'quarter']","['Analysts', 'surveyed', 'by', 'Thomson', 'First', 'Call', 'had', 'expected', 'Kodak', 'to', 'earn', '68', 'cents', 'a', 'share', 'for', 'the', 'quarter']","['kodak', 'expect', 'earnings', 'of', '5', 'cent', 'to', '25', 'cent', 'a', 'share', 'in', 'the', 'quarter']","['analyst', 'survey', 'by', 'thomson', 'first', 'call', 'have', 'expect', 'kodak', 'to', 'earn', '68', 'cent', 'a', 'share', 'for', 'the', 'quarter']",kodak expect earnings of 5 cent to 25 cent a share in the quarter,analyst survey by thomson first call have expect kodak to earn 68 cent a share for the quarter
444,Colgate shares closed Monday at $56.30 on the New York Stock Exchange.,Colgate shares were down 30 cents at $56 in morning trade on the New York Stock Exchange.,2.4,MSRpar,"['Colgate', 'shares', 'closed', 'Monday', 'at', '56.30', 'on', 'the', 'New', 'York', 'Stock', 'Exchange']","['Colgate', 'shares', 'were', 'down', '30', 'cents', 'at', '56', 'in', 'morning', 'trade', 'on', 'the', 'New', 'York', 'Stock', 'Exchange']","['colgate', 'share', 'close', 'monday', 'at', '56.30', 'on', 'the', 'new', 'york', 'stock', 'exchange']","['colgate', 'share', 'be', 'down', '30', 'cent', 'at', '56', 'in', 'morning', 'trade', 'on', 'the', 'new', 'york', 'stock', 'exchange']",colgate share close monday at 56.30 on the new york stock exchange,colgate share be down 30 cent at 56 in morning trade on the new york stock exchange
445,"Several shots rang out in the darkness, but only one gator had been killed by 11 p.m.","Several shots rang out Wednesday night, but no gators were killed then.",2.4,MSRpar,"['Several', 'shots', 'rang', 'out', 'in', 'the', 'darkness', 'but', 'only', 'one', 'gator', 'had', 'been', 'killed', 'by', '11', 'p.m']","['Several', 'shots', 'rang', 'out', 'Wednesday', 'night', 'but', 'no', 'gators', 'were', 'killed', 'then']","['several', 'shot', 'ring', 'out', 'in', 'the', 'darkness', 'but', 'only', 'one', 'gator', 'have', 'be', 'kill', 'by', '11', 'p.m']","['several', 'shot', 'ring', 'out', 'wednesday', 'night', 'but', 'no', 'gator', 'be', 'kill', 'then']",several shot ring out in the darkness but only one gator have be kill by 11 p.m,several shot ring out wednesday night but no gator be kill then
446,Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.,"Corixa's stock barely flinched on the news, dipping 12 cents to close at $6.88.",4.5,MSRpar,"['Shares', 'of', 'Corixa', 'fell', '12', 'cents', 'to', '6.88', 'on', 'the', 'Nasdaq', 'stock', 'market']","['Corixa', ""'s"", 'stock', 'barely', 'flinched', 'on', 'the', 'news', 'dipping', '12', 'cents', 'to', 'close', 'at', '6.88']","['share', 'of', 'corixa', 'fell', '12', 'cent', 'to', '6.88', 'on', 'the', 'nasdaq', 'stock', 'market']","['corixa', ""'s"", 'stock', 'barely', 'flinch', 'on', 'the', 'news', 'dip', '12', 'cent', 'to', 'close', 'at', '6.88']",share of corixa fell 12 cent to 6.88 on the nasdaq stock market,corixa 's stock barely flinch on the news dip 12 cent to close at 6.88
447,"The broader Standard & Poor's 500 Index <.SPX> was 0.46 points lower, or 0.05 percent, at 997.02.","The technology-laced Nasdaq Composite Index .IXIC was up 7.42 points, or 0.45 percent, at 1,653.44.",0.889,MSRpar,"['The', 'broader', 'Standard', 'Poor', ""'s"", '500', 'Index', '.SPX', 'was', '0.46', 'points', 'lower', 'or', '0.05', 'percent', 'at', '997.02']","['The', 'technology-laced', 'Nasdaq', 'Composite', 'Index', '.IXIC', 'was', 'up', '7.42', 'points', 'or', '0.45', 'percent', 'at', '1,653.44']","['the', 'broad', 'standard', 'poor', ""'s"", '500', 'index', '.spx', 'be', '0.46', 'point', 'low', 'or', '0.05', 'percent', 'at', '997.02']","['the', 'technology-laced', 'nasdaq', 'composite', 'index', '.ixic', 'be', 'up', '7.42', 'point', 'or', '0.45', 'percent', 'at', '1,653.44']",the broad standard poor 's 500 index .spx be 0.46 point low or 0.05 percent at 997.02,"the technology-laced nasdaq composite index .ixic be up 7.42 point or 0.45 percent at 1,653.44"
448,"Announcing the selection, Kmart CEO Julian Day said Grey will help the retailer ""find creative ways to communicate the unique strengths of Kmart to the new America consumer.""","Together, we will find creative ways to communicate the unique strengths of Kmart to the 'new America' consumer.""",3.25,MSRpar,"['Announcing', 'the', 'selection', 'Kmart', 'CEO', 'Julian', 'Day', 'said', 'Grey', 'will', 'help', 'the', 'retailer', 'find', 'creative', 'ways', 'to', 'communicate', 'the', 'unique', 'strengths', 'of', 'Kmart', 'to', 'the', 'new', 'America', 'consumer']","['Together', 'we', 'will', 'find', 'creative', 'ways', 'to', 'communicate', 'the', 'unique', 'strengths', 'of', 'Kmart', 'to', 'the', ""'new"", 'America', 'consumer']","['announce', 'the', 'selection', 'kmart', 'ceo', 'julian', 'day', 'say', 'grey', 'will', 'help', 'the', 'retailer', 'find', 'creative', 'way', 'to', 'communicate', 'the', 'unique', 'strength', 'of', 'kmart', 'to', 'the', 'new', 'america', 'consumer']","['together', 'we', 'will', 'find', 'creative', 'way', 'to', 'communicate', 'the', 'unique', 'strength', 'of', 'kmart', 'to', 'the', ""'new"", 'america', 'consumer']",announce the selection kmart ceo julian day say grey will help the retailer find creative way to communicate the unique strength of kmart to the new america consumer,together we will find creative way to communicate the unique strength of kmart to the 'new america consumer
449,"Republicans had pledged to complete a Medicare drug package by August, then extended the deadline to Oct. 17, and they are still working on it.","Republicans had pledged to complete a Medicare drug package by August, then extended it to Oct. 17.",4.75,MSRpar,"['Republicans', 'had', 'pledged', 'to', 'complete', 'a', 'Medicare', 'drug', 'package', 'by', 'August', 'then', 'extended', 'the', 'deadline', 'to', 'Oct.', '17', 'and', 'they', 'are', 'still', 'working', 'on', 'it']","['Republicans', 'had', 'pledged', 'to', 'complete', 'a', 'Medicare', 'drug', 'package', 'by', 'August', 'then', 'extended', 'it', 'to', 'Oct.', '17']","['republican', 'have', 'pledge', 'to', 'complete', 'a', 'medicare', 'drug', 'package', 'by', 'august', 'then', 'extend', 'the', 'deadline', 'to', 'oct.', '17', 'and', 'they', 'be', 'still', 'work', 'on', 'it']","['republican', 'have', 'pledge', 'to', 'complete', 'a', 'medicare', 'drug', 'package', 'by', 'august', 'then', 'extend', 'it', 'to', 'oct.', '17']",republican have pledge to complete a medicare drug package by august then extend the deadline to oct. 17 and they be still work on it,republican have pledge to complete a medicare drug package by august then extend it to oct. 17
450,Supermarket chains facing a possible grocery clerk strike this week accused union leaders Monday of breaking off contract talks prematurely over the weekend.,Supermarket chains are accusing union leaders of breaking off contract talks prematurely over the weekend as grocery clerks gear up for a possible strike.,4.75,MSRpar,"['Supermarket', 'chains', 'facing', 'a', 'possible', 'grocery', 'clerk', 'strike', 'this', 'week', 'accused', 'union', 'leaders', 'Monday', 'of', 'breaking', 'off', 'contract', 'talks', 'prematurely', 'over', 'the', 'weekend']","['Supermarket', 'chains', 'are', 'accusing', 'union', 'leaders', 'of', 'breaking', 'off', 'contract', 'talks', 'prematurely', 'over', 'the', 'weekend', 'as', 'grocery', 'clerks', 'gear', 'up', 'for', 'a', 'possible', 'strike']","['supermarket', 'chain', 'face', 'a', 'possible', 'grocery', 'clerk', 'strike', 'this', 'week', 'accuse', 'union', 'leader', 'monday', 'of', 'break', 'off', 'contract', 'talk', 'prematurely', 'over', 'the', 'weekend']","['supermarket', 'chain', 'be', 'accuse', 'union', 'leader', 'of', 'break', 'off', 'contract', 'talk', 'prematurely', 'over', 'the', 'weekend', 'as', 'grocery', 'clerk', 'gear', 'up', 'for', 'a', 'possible', 'strike']",supermarket chain face a possible grocery clerk strike this week accuse union leader monday of break off contract talk prematurely over the weekend,supermarket chain be accuse union leader of break off contract talk prematurely over the weekend as grocery clerk gear up for a possible strike
451,"He was referring to John S. Reed, the former Citicorp chief executive who became interim chairman and chief executive of the exchange last Sunday .","Next week, John S. Reed, the former Citicorp chief executive who Sunday became interim chairman and chief executive of the exchange, will take up his position.",4.0,MSRpar,"['He', 'was', 'referring', 'to', 'John', 'S.', 'Reed', 'the', 'former', 'Citicorp', 'chief', 'executive', 'who', 'became', 'interim', 'chairman', 'and', 'chief', 'executive', 'of', 'the', 'exchange', 'last', 'Sunday']","['Next', 'week', 'John', 'S.', 'Reed', 'the', 'former', 'Citicorp', 'chief', 'executive', 'who', 'Sunday', 'became', 'interim', 'chairman', 'and', 'chief', 'executive', 'of', 'the', 'exchange', 'will', 'take', 'up', 'his', 'position']","['he', 'be', 'refer', 'to', 'john', 's.', 'reed', 'the', 'former', 'citicorp', 'chief', 'executive', 'who', 'become', 'interim', 'chairman', 'and', 'chief', 'executive', 'of', 'the', 'exchange', 'last', 'sunday']","['next', 'week', 'john', 's.', 'reed', 'the', 'former', 'citicorp', 'chief', 'executive', 'who', 'sunday', 'become', 'interim', 'chairman', 'and', 'chief', 'executive', 'of', 'the', 'exchange', 'will', 'take', 'up', 'his', 'position']",he be refer to john s. reed the former citicorp chief executive who become interim chairman and chief executive of the exchange last sunday,next week john s. reed the former citicorp chief executive who sunday become interim chairman and chief executive of the exchange will take up his position
